Crop,Area 2006-07_x,Area 2007-08_x,Area 2008-09_x,Area 2009-10_x,Area 2010-11_x,Yield 2006-07_x,Yield 2007-08_x,Yield 2008-09_x,Yield 2009-10_x,Yield 2010-11_x,Production,Year,Production 2006-07_x,Production 2007-08_x,Production 2008-09_x,Production 2009-10_x,Production 2010-11_x,Yield 2006-07_y,Yield 2007-08_y,Yield 2008-09_y,Yield 2009-10_y,Yield 2010-11_y,Area,Production 2006-07_y,Production 2007-08_y,Production 2008-09_y,Production 2009-10_y,Production 2010-11_y,Area 2006-07_y,Area 2007-08_y,Area 2008-09_y,Area 2009-10_y,Area 2010-11_y,Yield,State,Cost of Cultivation (`/Hectare) A2+FL,Cost of Cultivation (`/Hectare) C2,Cost of Production (`/Quintal) C2,Yield (Quintal/ Hectare),Variety,Season/ duration in days,Recommended Zone,Unnamed: 4,IndexVal,TimeseriesValue
Sugarcane,142.6,140.0,122.2,115.6,135.2,105.1,104.8,98.3,106.6,106.7,144.3,2011,149.8,146.7,120.1,123.2,144.3,105.1,104.8,98.3,106.6,106.7,135.2,149.8,146.7,120.1,123.2,144.3,142.6,140.0,122.2,115.6,135.2,106.7,,,,,,Karan 6 (Co 0239),nan,"Punjab, Haryana, Rajasthan, Uttarakhand, Central and Western Uttar Pradesh.",nan,109.0,342.3815552
Sunflower,175.0,154.5,146.5,119.3,75.1,92.2,124.5,103.9,93.7,114.0,161.3,2007,161.3,192.3,152.2,111.8,85.6,92.2,124.5,103.9,93.7,114.0,175.0,161.3,192.3,152.2,111.8,85.6,175.0,154.5,146.5,119.3,75.1,92.2,,,,,,,,,,,1.2275
Sunflower,175.0,154.5,146.5,119.3,75.1,92.2,124.5,103.9,93.7,114.0,192.3,2008,161.3,192.3,152.2,111.8,85.6,92.2,124.5,103.9,93.7,114.0,154.5,161.3,192.3,152.2,111.8,85.6,175.0,154.5,146.5,119.3,75.1,124.5,,,,,,,,,,,1.4631
Sunflower,175.0,154.5,146.5,119.3,75.1,92.2,124.5,103.9,93.7,114.0,152.2,2009,161.3,192.3,152.2,111.8,85.6,92.2,124.5,103.9,93.7,114.0,146.5,161.3,192.3,152.2,111.8,85.6,175.0,154.5,146.5,119.3,75.1,103.9,,,,,,,,,,,1.158
Sunflower,175.0,154.5,146.5,119.3,75.1,92.2,124.5,103.9,93.7,114.0,111.8,2010,161.3,192.3,152.2,111.8,85.6,92.2,124.5,103.9,93.7,114.0,119.3,161.3,192.3,152.2,111.8,85.6,175.0,154.5,146.5,119.3,75.1,93.7,,,,,,,,,,,0.850744
Sunflower,175.0,154.5,146.5,119.3,75.1,92.2,124.5,103.9,93.7,114.0,85.6,2011,161.3,192.3,152.2,111.8,85.6,92.2,124.5,103.9,93.7,114.0,75.1,161.3,192.3,152.2,111.8,85.6,175.0,154.5,146.5,119.3,75.1,114.0,,,,,,,,,,,0.651063
Sweet potato,75.8,75.4,88.4,84.6,80.4,106.9,105.2,106.6,108.8,109.6,81.1,2007,81.1,79.3,94.2,92.1,88.1,106.9,105.2,106.6,108.8,109.6,75.8,81.1,79.3,94.2,92.1,88.1,75.8,75.4,88.4,84.6,80.4,106.9,,,,,,,,,,,
Sweet potato,75.8,75.4,88.4,84.6,80.4,106.9,105.2,106.6,108.8,109.6,79.3,2008,81.1,79.3,94.2,92.1,88.1,106.9,105.2,106.6,108.8,109.6,75.4,81.1,79.3,94.2,92.1,88.1,75.8,75.4,88.4,84.6,80.4,105.2,,,,,,,,,,,
Sweet potato,75.8,75.4,88.4,84.6,80.4,106.9,105.2,106.6,108.8,109.6,94.2,2009,81.1,79.3,94.2,92.1,88.1,106.9,105.2,106.6,108.8,109.6,88.4,81.1,79.3,94.2,92.1,88.1,75.8,75.4,88.4,84.6,80.4,106.6,,,,,,,,,,,
Sweet potato,75.8,75.4,88.4,84.6,80.4,106.9,105.2,106.6,108.8,109.6,92.1,2010,81.1,79.3,94.2,92.1,88.1,106.9,105.2,106.6,108.8,109.6,84.6,81.1,79.3,94.2,92.1,88.1,75.8,75.4,88.4,84.6,80.4,108.8,,,,,,,,,,,
Sweet potato,75.8,75.4,88.4,84.6,80.4,106.9,105.2,106.6,108.8,109.6,88.1,2011,81.1,79.3,94.2,92.1,88.1,106.9,105.2,106.6,108.8,109.6,80.4,81.1,79.3,94.2,92.1,88.1,75.8,75.4,88.4,84.6,80.4,109.6,,,,,,,,,,,
Tapioca,105.1,103.9,114.8,95.1,90.6,139.2,145.7,145.6,147.1,154.8,146.4,2007,146.4,151.5,167.1,140.0,140.3,139.2,145.7,145.6,147.1,154.8,105.1,146.4,151.5,167.1,140.0,140.3,105.1,103.9,114.8,95.1,90.6,139.2,,,,,,,,,,,
Tapioca,105.1,103.9,114.8,95.1,90.6,139.2,145.7,145.6,147.1,154.8,151.5,2008,146.4,151.5,167.1,140.0,140.3,139.2,145.7,145.6,147.1,154.8,103.9,146.4,151.5,167.1,140.0,140.3,105.1,103.9,114.8,95.1,90.6,145.7,,,,,,,,,,,
Tapioca,105.1,103.9,114.8,95.1,90.6,139.2,145.7,145.6,147.1,154.8,167.1,2009,146.4,151.5,167.1,140.0,140.3,139.2,145.7,145.6,147.1,154.8,114.8,146.4,151.5,167.1,140.0,140.3,105.1,103.9,114.8,95.1,90.6,145.6,,,,,,,,,,,
Tapioca,105.1,103.9,114.8,95.1,90.6,139.2,145.7,145.6,147.1,154.8,140.0,2010,146.4,151.5,167.1,140.0,140.3,139.2,145.7,145.6,147.1,154.8,95.1,146.4,151.5,167.1,140.0,140.3,105.1,103.9,114.8,95.1,90.6,147.1,,,,,,,,,,,
Tapioca,105.1,103.9,114.8,95.1,90.6,139.2,145.7,145.6,147.1,154.8,140.3,2011,146.4,151.5,167.1,140.0,140.3,139.2,145.7,145.6,147.1,154.8,90.6,146.4,151.5,167.1,140.0,140.3,105.1,103.9,114.8,95.1,90.6,154.8,,,,,,,,,,,
Tea,135.3,137.8,137.8,137.8,137.8,97.7,96.3,95.8,95.8,95.8,132.2,2007,132.2,132.8,132.0,132.0,132.0,97.7,96.3,95.8,95.8,95.8,135.3,132.2,132.8,132.0,132.0,132.0,135.3,137.8,137.8,137.8,137.8,97.7,,,,,,,,,,,
Tea,135.3,137.8,137.8,137.8,137.8,97.7,96.3,95.8,95.8,95.8,132.8,2008,132.2,132.8,132.0,132.0,132.0,97.7,96.3,95.8,95.8,95.8,137.8,132.2,132.8,132.0,132.0,132.0,135.3,137.8,137.8,137.8,137.8,96.3,,,,,,,,,,,
Tea,135.3,137.8,137.8,137.8,137.8,97.7,96.3,95.8,95.8,95.8,132.0,2009,132.2,132.8,132.0,132.0,132.0,97.7,96.3,95.8,95.8,95.8,137.8,132.2,132.8,132.0,132.0,132.0,135.3,137.8,137.8,137.8,137.8,95.8,,,,,,,,,,,
Tea,135.3,137.8,137.8,137.8,137.8,97.7,96.3,95.8,95.8,95.8,132.0,2010,132.2,132.8,132.0,132.0,132.0,97.7,96.3,95.8,95.8,95.8,137.8,132.2,132.8,132.0,132.0,132.0,135.3,137.8,137.8,137.8,137.8,95.8,,,,,,,,,,,
Tea,135.3,137.8,137.8,137.8,137.8,97.7,96.3,95.8,95.8,95.8,132.0,2011,132.2,132.8,132.0,132.0,132.0,97.7,96.3,95.8,95.8,95.8,137.8,132.2,132.8,132.0,132.0,132.0,135.3,137.8,137.8,137.8,137.8,95.8,,,,,,,,,,,
Tobacco,88.8,83.9,94.2,107.1,118.8,99.1,88.3,102.4,109.6,118.6,88.1,2007,88.1,83.6,96.4,105.3,140.9,99.1,88.3,102.4,109.6,118.6,88.8,88.1,83.6,96.4,105.3,140.9,88.8,83.9,94.2,107.1,118.8,99.1,,,,,,,,,,,
Tobacco,88.8,83.9,94.2,107.1,118.8,99.1,88.3,102.4,109.6,118.6,83.6,2008,88.1,83.6,96.4,105.3,140.9,99.1,88.3,102.4,109.6,118.6,83.9,88.1,83.6,96.4,105.3,140.9,88.8,83.9,94.2,107.1,118.8,88.3,,,,,,,,,,,
Tobacco,88.8,83.9,94.2,107.1,118.8,99.1,88.3,102.4,109.6,118.6,96.4,2009,88.1,83.6,96.4,105.3,140.9,99.1,88.3,102.4,109.6,118.6,94.2,88.1,83.6,96.4,105.3,140.9,88.8,83.9,94.2,107.1,118.8,102.4,,,,,,,,,,,
Tobacco,88.8,83.9,94.2,107.1,118.8,99.1,88.3,102.4,109.6,118.6,105.3,2010,88.1,83.6,96.4,105.3,140.9,99.1,88.3,102.4,109.6,118.6,107.1,88.1,83.6,96.4,105.3,140.9,88.8,83.9,94.2,107.1,118.8,109.6,,,,,,,,,,,
Tobacco,88.8,83.9,94.2,107.1,118.8,99.1,88.3,102.4,109.6,118.6,140.9,2011,88.1,83.6,96.4,105.3,140.9,99.1,88.3,102.4,109.6,118.6,118.8,88.1,83.6,96.4,105.3,140.9,88.8,83.9,94.2,107.1,118.8,118.6,,,,,,,,,,,
Total Fibers,118.3,121.7,120.9,129.4,141.9,157.3,167.2,148.2,152.0,168.6,186.1,2007,186.1,203.5,179.1,196.6,239.3,157.3,167.2,148.2,152.0,168.6,118.3,186.1,203.5,179.1,196.6,239.3,118.3,121.7,120.9,129.4,141.9,157.3,,,,,,,,,,,
Total Fibers,118.3,121.7,120.9,129.4,141.9,157.3,167.2,148.2,152.0,168.6,203.5,2008,186.1,203.5,179.1,196.6,239.3,157.3,167.2,148.2,152.0,168.6,121.7,186.1,203.5,179.1,196.6,239.3,118.3,121.7,120.9,129.4,141.9,167.2,,,,,,,,,,,
Total Fibers,118.3,121.7,120.9,129.4,141.9,157.3,167.2,148.2,152.0,168.6,179.1,2009,186.1,203.5,179.1,196.6,239.3,157.3,167.2,148.2,152.0,168.6,120.9,186.1,203.5,179.1,196.6,239.3,118.3,121.7,120.9,129.4,141.9,148.2,,,,,,,,,,,
Total Fibers,118.3,121.7,120.9,129.4,141.9,157.3,167.2,148.2,152.0,168.6,196.6,2010,186.1,203.5,179.1,196.6,239.3,157.3,167.2,148.2,152.0,168.6,129.4,186.1,203.5,179.1,196.6,239.3,118.3,121.7,120.9,129.4,141.9,152.0,,,,,,,,,,,
Total Fibers,118.3,121.7,120.9,129.4,141.9,157.3,167.2,148.2,152.0,168.6,239.3,2011,186.1,203.5,179.1,196.6,239.3,157.3,167.2,148.2,152.0,168.6,141.9,186.1,203.5,179.1,196.6,239.3,118.3,121.7,120.9,129.4,141.9,168.6,,,,,,,,,,,
Total Foodgrains,128.5,128.8,127.6,126.0,131.7,123.6,130.9,134.3,126.5,135.9,158.8,2007,158.8,168.6,171.3,159.4,178.9,123.6,130.9,134.3,126.5,135.9,128.5,158.8,168.6,171.3,159.4,178.9,128.5,128.8,127.6,126.0,131.7,123.6,,,,,,,,,,,
Total Foodgrains,128.5,128.8,127.6,126.0,131.7,123.6,130.9,134.3,126.5,135.9,168.6,2008,158.8,168.6,171.3,159.4,178.9,123.6,130.9,134.3,126.5,135.9,128.8,158.8,168.6,171.3,159.4,178.9,128.5,128.8,127.6,126.0,131.7,130.9,,,,,,,,,,,
Total Foodgrains,128.5,128.8,127.6,126.0,131.7,123.6,130.9,134.3,126.5,135.9,171.3,2009,158.8,168.6,171.3,159.4,178.9,123.6,130.9,134.3,126.5,135.9,127.6,158.8,168.6,171.3,159.4,178.9,128.5,128.8,127.6,126.0,131.7,134.3,,,,,,,,,,,
Total Foodgrains,128.5,128.8,127.6,126.0,131.7,123.6,130.9,134.3,126.5,135.9,159.4,2010,158.8,168.6,171.3,159.4,178.9,123.6,130.9,134.3,126.5,135.9,126.0,158.8,168.6,171.3,159.4,178.9,128.5,128.8,127.6,126.0,131.7,126.5,,,,,,,,,,,
Total Foodgrains,128.5,128.8,127.6,126.0,131.7,123.6,130.9,134.3,126.5,135.9,178.9,2011,158.8,168.6,171.3,159.4,178.9,123.6,130.9,134.3,126.5,135.9,131.7,158.8,168.6,171.3,159.4,178.9,128.5,128.8,127.6,126.0,131.7,135.9,,,,,,,,,,,
Total Fruits & Vegetables,139.3,145.0,173.8,170.9,188.3,116.7,127.5,139.2,140.6,145.7,162.6,2007,162.6,184.9,241.9,240.3,274.5,116.7,127.5,139.2,140.6,145.7,139.3,162.6,184.9,241.9,240.3,274.5,139.3,145.0,173.8,170.9,188.3,116.7,,,,,,,,,,,
Total Fruits & Vegetables,139.3,145.0,173.8,170.9,188.3,116.7,127.5,139.2,140.6,145.7,184.9,2008,162.6,184.9,241.9,240.3,274.5,116.7,127.5,139.2,140.6,145.7,145.0,162.6,184.9,241.9,240.3,274.5,139.3,145.0,173.8,170.9,188.3,127.5,,,,,,,,,,,
Total Fruits & Vegetables,139.3,145.0,173.8,170.9,188.3,116.7,127.5,139.2,140.6,145.7,241.9,2009,162.6,184.9,241.9,240.3,274.5,116.7,127.5,139.2,140.6,145.7,173.8,162.6,184.9,241.9,240.3,274.5,139.3,145.0,173.8,170.9,188.3,139.2,,,,,,,,,,,
Total Fruits & Vegetables,139.3,145.0,173.8,170.9,188.3,116.7,127.5,139.2,140.6,145.7,240.3,2010,162.6,184.9,241.9,240.3,274.5,116.7,127.5,139.2,140.6,145.7,170.9,162.6,184.9,241.9,240.3,274.5,139.3,145.0,173.8,170.9,188.3,140.6,,,,,,,,,,,
Total Fruits & Vegetables,139.3,145.0,173.8,170.9,188.3,116.7,127.5,139.2,140.6,145.7,274.5,2011,162.6,184.9,241.9,240.3,274.5,116.7,127.5,139.2,140.6,145.7,188.3,162.6,184.9,241.9,240.3,274.5,139.3,145.0,173.8,170.9,188.3,145.7,,,,,,,,,,,
Total Non-Food grains,126.6,128.6,131.5,126.7,136.5,122.8,122.0,107.4,113.1,123.4,155.4,2007,155.4,156.8,141.2,143.2,168.4,122.8,122.0,107.4,113.1,123.4,126.6,155.4,156.8,141.2,143.2,168.4,126.6,128.6,131.5,126.7,136.5,122.8,,,,,,,,,,,
Total Non-Food grains,126.6,128.6,131.5,126.7,136.5,122.8,122.0,107.4,113.1,123.4,156.8,2008,155.4,156.8,141.2,143.2,168.4,122.8,122.0,107.4,113.1,123.4,128.6,155.4,156.8,141.2,143.2,168.4,126.6,128.6,131.5,126.7,136.5,122.0,,,,,,,,,,,
Total Non-Food grains,126.6,128.6,131.5,126.7,136.5,122.8,122.0,107.4,113.1,123.4,141.2,2009,155.4,156.8,141.2,143.2,168.4,122.8,122.0,107.4,113.1,123.4,131.5,155.4,156.8,141.2,143.2,168.4,126.6,128.6,131.5,126.7,136.5,107.4,,,,,,,,,,,
Total Non-Food grains,126.6,128.6,131.5,126.7,136.5,122.8,122.0,107.4,113.1,123.4,143.2,2010,155.4,156.8,141.2,143.2,168.4,122.8,122.0,107.4,113.1,123.4,126.7,155.4,156.8,141.2,143.2,168.4,126.6,128.6,131.5,126.7,136.5,113.1,,,,,,,,,,,
Total Non-Food grains,126.6,128.6,131.5,126.7,136.5,122.8,122.0,107.4,113.1,123.4,168.4,2011,155.4,156.8,141.2,143.2,168.4,122.8,122.0,107.4,113.1,123.4,136.5,155.4,156.8,141.2,143.2,168.4,126.6,128.6,131.5,126.7,136.5,123.4,,,,,,,,,,,
Total Oilseeds,124.8,126.2,129.0,126.1,134.0,118.7,119.6,109.1,107.8,126.1,148.2,2007,148.2,150.9,140.8,135.9,169.0,118.7,119.6,109.1,107.8,126.1,124.8,148.2,150.9,140.8,135.9,169.0,124.8,126.2,129.0,126.1,134.0,118.7,,,,,,,,,,,
Total Oilseeds,124.8,126.2,129.0,126.1,134.0,118.7,119.6,109.1,107.8,126.1,150.9,2008,148.2,150.9,140.8,135.9,169.0,118.7,119.6,109.1,107.8,126.1,126.2,148.2,150.9,140.8,135.9,169.0,124.8,126.2,129.0,126.1,134.0,119.6,,,,,,,,,,,
Total Oilseeds,124.8,126.2,129.0,126.1,134.0,118.7,119.6,109.1,107.8,126.1,140.8,2009,148.2,150.9,140.8,135.9,169.0,118.7,119.6,109.1,107.8,126.1,129.0,148.2,150.9,140.8,135.9,169.0,124.8,126.2,129.0,126.1,134.0,109.1,,,,,,,,,,,
Total Oilseeds,124.8,126.2,129.0,126.1,134.0,118.7,119.6,109.1,107.8,126.1,135.9,2010,148.2,150.9,140.8,135.9,169.0,118.7,119.6,109.1,107.8,126.1,126.1,148.2,150.9,140.8,135.9,169.0,124.8,126.2,129.0,126.1,134.0,107.8,,,,,,,,,,,
Total Oilseeds,124.8,126.2,129.0,126.1,134.0,118.7,119.6,109.1,107.8,126.1,169.0,2011,148.2,150.9,140.8,135.9,169.0,118.7,119.6,109.1,107.8,126.1,134.0,148.2,150.9,140.8,135.9,169.0,124.8,126.2,129.0,126.1,134.0,126.1,,,,,,,,,,,
Total Pulses,122.1,124.4,116.3,122.6,139.0,106.7,108.8,114.9,109.7,120.4,130.3,2007,130.3,135.4,133.7,134.5,167.4,106.7,108.8,114.9,109.7,120.4,122.1,130.3,135.4,133.7,134.5,167.4,122.1,124.4,116.3,122.6,139.0,106.7,,,,,,,,,,,
Total Pulses,122.1,124.4,116.3,122.6,139.0,106.7,108.8,114.9,109.7,120.4,135.4,2008,130.3,135.4,133.7,134.5,167.4,106.7,108.8,114.9,109.7,120.4,124.4,130.3,135.4,133.7,134.5,167.4,122.1,124.4,116.3,122.6,139.0,108.8,,,,,,,,,,,
Total Pulses,122.1,124.4,116.3,122.6,139.0,106.7,108.8,114.9,109.7,120.4,133.7,2009,130.3,135.4,133.7,134.5,167.4,106.7,108.8,114.9,109.7,120.4,116.3,130.3,135.4,133.7,134.5,167.4,122.1,124.4,116.3,122.6,139.0,114.9,,,,,,,,,,,
Total Pulses,122.1,124.4,116.3,122.6,139.0,106.7,108.8,114.9,109.7,120.4,134.5,2010,130.3,135.4,133.7,134.5,167.4,106.7,108.8,114.9,109.7,120.4,122.6,130.3,135.4,133.7,134.5,167.4,122.1,124.4,116.3,122.6,139.0,109.7,,,,,,,,,,,
Total Pulses,122.1,124.4,116.3,122.6,139.0,106.7,108.8,114.9,109.7,120.4,167.4,2011,130.3,135.4,133.7,134.5,167.4,106.7,108.8,114.9,109.7,120.4,139.0,130.3,135.4,133.7,134.5,167.4,122.1,124.4,116.3,122.6,139.0,120.4,,,,,,,,,,,
Total Spices,121.3,125.9,126.5,122.0,136.6,1176.6,1247.7,1156.8,1172.1,1310.8,1427.7,2007,1427.7,1571.5,1463.0,1430.3,1790.6,1176.6,1247.7,1156.8,1172.1,1310.8,121.3,1427.7,1571.5,1463.0,1430.3,1790.6,121.3,125.9,126.5,122.0,136.6,1176.6,,,,,,,,,,,
Total Spices,121.3,125.9,126.5,122.0,136.6,1176.6,1247.7,1156.8,1172.1,1310.8,1571.5,2008,1427.7,1571.5,1463.0,1430.3,1790.6,1176.6,1247.7,1156.8,1172.1,1310.8,125.9,1427.7,1571.5,1463.0,1430.3,1790.6,121.3,125.9,126.5,122.0,136.6,1247.7,,,,,,,,,,,
Total Spices,121.3,125.9,126.5,122.0,136.6,1176.6,1247.7,1156.8,1172.1,1310.8,1463.0,2009,1427.7,1571.5,1463.0,1430.3,1790.6,1176.6,1247.7,1156.8,1172.1,1310.8,126.5,1427.7,1571.5,1463.0,1430.3,1790.6,121.3,125.9,126.5,122.0,136.6,1156.8,,,,,,,,,,,
Total Spices,121.3,125.9,126.5,122.0,136.6,1176.6,1247.7,1156.8,1172.1,1310.8,1430.3,2010,1427.7,1571.5,1463.0,1430.3,1790.6,1176.6,1247.7,1156.8,1172.1,1310.8,122.0,1427.7,1571.5,1463.0,1430.3,1790.6,121.3,125.9,126.5,122.0,136.6,1172.1,,,,,,,,,,,
Total Spices,121.3,125.9,126.5,122.0,136.6,1176.6,1247.7,1156.8,1172.1,1310.8,1790.6,2011,1427.7,1571.5,1463.0,1430.3,1790.6,1176.6,1247.7,1156.8,1172.1,1310.8,136.6,1427.7,1571.5,1463.0,1430.3,1790.6,121.3,125.9,126.5,122.0,136.6,1310.8,,,,,,,,,,,
Turmeric,134.3,131.9,136.2,136.2,146.7,118.1,121.4,121.5,117.4,136.4,158.6,2007,158.6,160.1,165.5,159.8,200.2,118.1,121.4,121.5,117.4,136.4,134.3,158.6,160.1,165.5,159.8,200.2,134.3,131.9,136.2,136.2,146.7,118.1,,,,,,,,,,,
Turmeric,134.3,131.9,136.2,136.2,146.7,118.1,121.4,121.5,117.4,136.4,160.1,2008,158.6,160.1,165.5,159.8,200.2,118.1,121.4,121.5,117.4,136.4,131.9,158.6,160.1,165.5,159.8,200.2,134.3,131.9,136.2,136.2,146.7,121.4,,,,,,,,,,,
Turmeric,134.3,131.9,136.2,136.2,146.7,118.1,121.4,121.5,117.4,136.4,165.5,2009,158.6,160.1,165.5,159.8,200.2,118.1,121.4,121.5,117.4,136.4,136.2,158.6,160.1,165.5,159.8,200.2,134.3,131.9,136.2,136.2,146.7,121.5,,,,,,,,,,,
Turmeric,134.3,131.9,136.2,136.2,146.7,118.1,121.4,121.5,117.4,136.4,159.8,2010,158.6,160.1,165.5,159.8,200.2,118.1,121.4,121.5,117.4,136.4,136.2,158.6,160.1,165.5,159.8,200.2,134.3,131.9,136.2,136.2,146.7,117.4,,,,,,,,,,,
Turmeric,134.3,131.9,136.2,136.2,146.7,118.1,121.4,121.5,117.4,136.4,200.2,2011,158.6,160.1,165.5,159.8,200.2,118.1,121.4,121.5,117.4,136.4,146.7,158.6,160.1,165.5,159.8,200.2,134.3,131.9,136.2,136.2,146.7,136.4,,,,,,,,,,,
Wheat,115.0,115.2,114.0,116.9,119.5,114.4,118.4,122.8,120.0,126.3,131.6,2007,131.6,136.4,140.1,140.3,150.8,114.4,118.4,122.8,120.0,126.3,115.0,131.6,136.4,140.1,140.3,150.8,115.0,115.2,114.0,116.9,119.5,114.4,,,,,,MPO(JW)  1215 (MPO 1215),120,"Madhya Pradesh, Chhattisgarh, Gujarat and Rajasthan (Kota and Udaipur Division only) under timely sown irrigated condition.",nan,112.0,75.8067
Wheat,115.0,115.2,114.0,116.9,119.5,114.4,118.4,122.8,120.0,126.3,136.4,2008,131.6,136.4,140.1,140.3,150.8,114.4,118.4,122.8,120.0,126.3,115.2,131.6,136.4,140.1,140.3,150.8,115.0,115.2,114.0,116.9,119.5,118.4,,,,,,MPO(JW)  1215 (MPO 1215),120,"Madhya Pradesh, Chhattisgarh, Gujarat and Rajasthan (Kota and Udaipur Division only) under timely sown irrigated condition.",nan,115.0,78.5702
Wheat,115.0,115.2,114.0,116.9,119.5,114.4,118.4,122.8,120.0,126.3,140.1,2009,131.6,136.4,140.1,140.3,150.8,114.4,118.4,122.8,120.0,126.3,114.0,131.6,136.4,140.1,140.3,150.8,115.0,115.2,114.0,116.9,119.5,122.8,,,,,,MPO(JW)  1215 (MPO 1215),120,"Madhya Pradesh, Chhattisgarh, Gujarat and Rajasthan (Kota and Udaipur Division only) under timely sown irrigated condition.",nan,117.0,80.6794
Wheat,115.0,115.2,114.0,116.9,119.5,114.4,118.4,122.8,120.0,126.3,140.3,2010,131.6,136.4,140.1,140.3,150.8,114.4,118.4,122.8,120.0,126.3,116.9,131.6,136.4,140.1,140.3,150.8,115.0,115.2,114.0,116.9,119.5,120.0,,,,,,MPO(JW)  1215 (MPO 1215),120,"Madhya Pradesh, Chhattisgarh, Gujarat and Rajasthan (Kota and Udaipur Division only) under timely sown irrigated condition.",nan,127.0,80.803558
Wheat,115.0,115.2,114.0,116.9,119.5,114.4,118.4,122.8,120.0,126.3,150.8,2011,131.6,136.4,140.1,140.3,150.8,114.4,118.4,122.8,120.0,126.3,119.5,131.6,136.4,140.1,140.3,150.8,115.0,115.2,114.0,116.9,119.5,126.3,,,,,,MPO(JW)  1215 (MPO 1215),120,"Madhya Pradesh, Chhattisgarh, Gujarat and Rajasthan (Kota and Udaipur Division only) under timely sown irrigated condition.",nan,120.0,86.873953
